stock_id,ticker,company_name,sector,industry,country,market_cap,p_e,price,change,volume,upcoming_earnings,etf,is_options_exists,round_lot_size,create_date,update_date
8dd6c6ad-1068-4341-b8e3-e80d5b839fe8,UBER,Uber Technologies Inc,Technology,Software - Application,USA,404,89.39,78.41,-3.66%,404,10/19/2024,FALSE,FALSE,100,,
7f1e4e7e-612a-4d28-9b8e-b86eb0c55bfc,UNH,Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA,404,21.87,521.55,0.13%,404,10/20/2024,FALSE,FALSE,100,,
2a91a7a7-c013-4fd8-81c0-ef4d63c79ab5,URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,404,14.76,42.56,1.55%,404,10/21/2024,FALSE,FALSE,100,,
37dc74cb-fa67-4e9a-9888-87ab90c5720b,V,Visa Inc,Financial,Credit Services,USA,404,32.57,278.56,-0.86%,404,10/22/2024,FALSE,FALSE,100,,
1a8c6c91-bf63-42cf-9327-b3c48653c33b,VEEV,Veeva Systems Inc,Healthcare,Health Information Services,USA,404,63.01,219.35,-1.88%,404,10/23/2024,FALSE,FALSE,100,,
f222595a-cb4f-4b6e-8d46-24b25d6fbde3,VICI,VICI Properties Inc,Real Estate,REIT - Diversified,USA,404,12.43,29.53,0.14%,404,10/24/2024,FALSE,FALSE,100,,
1ed87476-6b5b-4aa4-9074-3fcf54f7b662,VRNS,Varonis Systems Inc,Technology,Software - Infrastructure,USA,404,-,49.49,-0.90%,404,10/25/2024,FALSE,FALSE,100,,
4416f9a7-302d-4c3c-b04c-7b4c8e040a13,VRRM,Verra Mobility Corp,Industrials,Infrastructure Operations,USA,404,43.39,22.4,-0.80%,404,10/26/2024,FALSE,FALSE,100,,
3b61a9f8-9f5a-4e0c-b4bc-864d1c042996,VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,USA,404,96.68,62.97,0.21%,404,10/27/2024,FALSE,FALSE,100,,
76277e6e-0fc9-4ae3-ba67-4dfca44f8c06,VRTX,"Vertex Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,404,30.39,422.2,-0.96%,404,10/28/2024,FALSE,FALSE,100,,
9e3ddc10-cc0e-46b0-aed8-9e83f11a9f88,WAB,Westinghouse Air Brake Technologies Corp,Industrials,Railroads,USA,404,29.56,134.28,0.24%,404,10/29/2024,FALSE,FALSE,100,,
02d6978b-42e0-4ba4-8ee6-3587b7f24927,WBA,Walgreens Boots Alliance Inc,Healthcare,Pharmaceutical Retailers,USA,404,33.06,21.98,-1.39%,404,10/30/2024,FALSE,FALSE,100,,
32c1c8d5-1ec5-4a44-b92f-7b413f13fc4e,WDAY,Workday Inc,Technology,Software - Application,USA,404,1280.33,302.67,-0.79%,404,10/31/2024,FALSE,FALSE,100,,
7dc6f547-11a2-4f4c-8efb-9fc8d020c336,WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,USA,404,178.44,93.13,-0.65%,404,11-01-2024,FALSE,FALSE,100,,
4b9c9d67-f934-4d6a-a4ac-3bc049031a6c,WFRD,Weatherford International plc,Energy,Oil & Gas Equipment & Services,USA,404,17.98,101.61,-0.59%,404,11-02-2024,FALSE,FALSE,100,,
57aa4700-1819-4b80-a52d-09f68b8c39d7,WMG,Warner Music Group Corp,Communication Services,Entertainment,USA,404,39.88,35.54,-1.09%,404,11-03-2024,FALSE,FALSE,100,,
4d7f1cfd-6115-4f0c-8c87-6ad65dc2b88e,WMT,Walmart Inc,Consumer Defensive,Discount Stores,USA,404,28.28,170.36,0.63%,404,11-04-2024,FALSE,FALSE,100,,
7e2e0254-4c84-42a2-8323-6ee2de173e1e,WRB,W.R. Berkley Corp.,Financial,Insurance - Property & Casualty,USA,404,16.31,82.61,0.41%,404,11-05-2024,FALSE,FALSE,100,,
02d6978b-42e0-4ba4-8ee6-3587b7f24928,WYNN,Wynn Resorts Ltd.,Consumer Cyclical,Resorts & Casinos,USA,404,17.61,105.13,-0.57%,404,11-06-2024,FALSE,FALSE,100,,
32c1c8d5-1ec5-4a44-b92f-7b413f13fc4e,XPO,XPO Inc,Industrials,Trucking,USA,404,75.76,120.43,-0.50%,404,11-07-2024,FALSE,FALSE,100,,
7dc6f547-11a2-4f4c-8efb-9fc8d020c337,XYL,Xylem Inc,Industrials,Specialty Industrial Machinery,USA,404,45.59,123.79,-0.51%,404,11-08-2024,FALSE,FALSE,100,,
4b9c9d67-f934-4d6a-a4ac-3bc049031a6c,YETI,YETI Holdings Inc,Consumer Cyclical,Leisure,USA,404,20.11,39.12,-5.80%,404,11-09-2024,FALSE,FALSE,100,,
57aa4700-1819-4b80-a52d-09f68b8c39d8,ZBH,Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,404,25.51,124.71,0.25%,404,11-10-2024,FALSE,FALSE,100,,
4d7f1cfd-6115-4f0c-8c87-6ad65dc2b88e,ZS,Zscaler Inc,Technology,Software - Infrastructure,USA,404,-,252.75,-0.16%,404,11-11-2024,FALSE,FALSE,100,,
7e2e0254-4c84-42a2-8323-6ee2de173e1e,ZTS,Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,404,37.15,188.39,-0.66%,404,11-12-2024,FALSE,FALSE,100,,
